"","Democrat","Republican","Other","Undecided","poll_slug","survey_house","start_date","end_date","question_text","sample_subpopulation","observations","margin_of_error","mode","partisanship","partisan_affiliation","pollWeights","DemocratWeighted","RepublicanWeighted","OtherWeighted","UndecidedWeighted","Dem_pdf","Rep_pdf","Other_pdf","Undec_pdf"
"212",44,36,NA,20,"politico-morning-consult-28255","Politico/Morning Consult",2017-11-09,2017-11-11,NA,"Registered Voters",1993,2,"Internet","Nonpartisan","None",0.00440777076938048,0.193941913852741,0.158679747697697,NA,0.0881554153876096,0.103507238860747,0.113965349638379,NA,0.0599755179826151
"213",51,36,6,8,"marist-28253","Marist",2017-11-06,2017-11-09,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district:","Registered Voters",850,3.4,"Live Phone","Nonpartisan","None",0.00187988216456267,0.0958739903926963,0.0676757579242562,0.011279292987376,0.0150390573165014,0.0142404385728495,0.113965349638379,0.0112266585917709,0.0190092304712753
"214",40,33,3,24,"yougov-economist-28238","YouGov/Economist",2017-11-05,2017-11-07,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1329,NA,"Internet","Nonpartisan","None",0.00293925105494564,0.117570042197826,0.0969952848132061,0.00881775316483691,0.0705420253186953,0.0704072287057159,0.0584853614620721,0.192109877215763,0.0383177717884112
"215",38,30,4,28,"ipsos-reuters-28239","Ipsos/Reuters",2017-11-03,2017-11-07,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1572,NA,"Internet","Nonpartisan","None",0.00347667619140297,0.132113695273313,0.104300285742089,0.0139067047656119,0.0973469333592831,0.0383748880101504,0.0134565162225679,0.107136003685952,0.0161573956556281
"216",38,39,NA,23,"politico-morning-consult-28241","Politico/Morning Consult",2017-11-02,2017-11-06,NA,"Registered Voters",1990,2,"Internet","Nonpartisan","None",0.00440113589115261,0.167243163863799,0.171644299754952,NA,0.10122612549651,0.0383748880101504,0.0995656620560544,NA,0.0445616593953615
"217",51,40,4,6,"cnn-28232","CNN",2017-11-02,2017-11-05,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",910,3.8,"Live Phone","Nonpartisan","None",0.00201257972912004,0.102641566185122,0.0805031891648015,0.00805031891648015,0.0120754783747202,0.0142404385728495,0.079640764212556,0.107136003685952,0.0109118416754458
"218",51,40,1,8,"abc-post-28233","ABC/Post",2017-10-29,2017-11-01,"If the election for the U.S. House of Representatives were being held today, would you vote for (the Democratic candidate) or (the Republican candidate) in your congressional district? Would you lean toward the (Democratic candidate) or toward the (Republican candidate)?","Registered Voters",884,4,"Live Phone","Nonpartisan","None",0.00195507745114518,0.0997089500084042,0.0782030980458072,0.00195507745114518,0.0156406196091614,0.0142404385728495,0.079640764212556,0.208123813499253,0.0190092304712753
"219",39,36,2,23,"yougov-economist-28219","YouGov/Economist",2017-10-29,2017-10-31,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1278,NA,"Internet","Nonpartisan","None",0.00282645812507188,0.110231866877803,0.101752492502588,0.00565291625014376,0.0650085368766532,0.0538050825212023,0.113965349638379,0.239705761033158,0.0445616593953615
"220",40,31,5,24,"ipsos-reuters-28221","Ipsos/Reuters",2017-10-27,2017-10-31,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",1798,NA,"Internet","Nonpartisan","None",0.00397650368456904,0.159060147382762,0.12327161422164,0.0198825184228452,0.095436088429657,0.0704072287057159,0.0240075234828633,0.0415753310796389,0.0383177717884112
"221",43,38,NA,19,"politico-morning-consult-28220","Politico/Morning Consult",2017-10-26,2017-10-30,NA,"Registered Voters",1990,2,"Internet","Nonpartisan","None",0.00440113589115261,0.189248843319562,0.167243163863799,NA,0.0836215819318996,0.104257115122093,0.11386070705276,NA,0.0628667970386777
"222",44,37,6,14,"prri-28306","PRRI",2017-10-18,2017-10-30,"Now, suppose the 2018 congressional election was being held TODAY. If you had to choose between [READ AND ROTATE] in your election district, who would you vote for?","Registered Voters",1699,2.9,"Live Phone","Nonpartisan","None",0.00375755270304939,0.165332318934173,0.139029450012827,0.0225453162182963,0.0526057378426915,0.103507238860747,0.119104532870854,0.0112266585917709,0.053886662754604
"223",50,35,4,11,"fox-28201","FOX",2017-10-22,2017-10-24,"If the election for Congress were held today, would you vote for the Democratic candidate in your district or the Republican candidate in your district? [IF UNDECIDED: Well, if you had to vote, which way would you lean?]","Registered Voters",1005,3,"Live Phone","Nonpartisan","None",0.00222268420633587,0.111134210316793,0.0777939472217553,0.00889073682534347,0.0244495262696945,0.0232559438163395,0.0997487558772493,0.107136003685952,0.0359729385887788
"224",40,33,2,24,"yougov-economist-28197","YouGov/Economist",2017-10-22,2017-10-24,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1310,NA,"Internet","Nonpartisan","None",0.00289723015950247,0.115889206380099,0.0956085952635816,0.00579446031900495,0.0695335238280593,0.0704072287057159,0.0584853614620721,0.239705761033158,0.0383177717884112
"225",36,28,5,31,"ipsos-reuters-28200","Ipsos/Reuters",2017-10-20,2017-10-24,"Thinking about the elections in 2018, if the election for U.S. Congress were held today, would you vote for the Democratic candidate or the Republican candidate in your district where you live?","Adults",2352,NA,"Internet","Nonpartisan","None",0.00520174453064871,0.187262803103354,0.145648846858164,0.0260087226532436,0.16125408045011,0.0158689453037664,0.00323573959380784,0.0415753310796389,0.00643688898048982
"226",42,36,NA,22,"politico-morning-consult-28198","Politico/Morning Consult",2017-10-19,2017-10-23,NA,"Registered Voters",1988,2,"Internet","Nonpartisan","None",0.0043967126390007,0.184661930838029,0.158281655004025,NA,0.0967276780580154,0.0980073059255385,0.113965349638379,NA,0.0504944932066377
"227",41,33,2,23,"yougov-economist-28178","YouGov/Economist",2017-10-15,2017-10-16,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1320,NA,"Internet","Nonpartisan","None",0.00291934642026203,0.119693203230743,0.0963384318686471,0.00583869284052407,0.0671449676660268,0.0859862416495295,0.0584853614620721,0.239705761033158,0.0445616593953615
"228",42,37,NA,21,"politico-morning-consult-28181","Politico/Morning Consult",2017-10-12,2017-10-16,NA,"Registered Voters",1991,2,"Internet","Nonpartisan","None",0.00440334751722857,0.1849405957236,0.162923858137457,NA,0.0924702978617999,0.0980073059255385,0.119104532870854,NA,0.0557504317775894
"229",54,38,3,6,"cnn-28176","CNN",2017-10-12,2017-10-15,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",894,3.8,"Live Phone","Nonpartisan","None",0.00197719371190474,0.106768460442856,0.0751333610523802,0.00593158113571422,0.0118631622714284,0.00216071833745825,0.11386070705276,0.192109877215763,0.0109118416754458
"230",40,33,2,24,"yougov-economist-28160","YouGov/Economist",2017-10-07,2017-10-10,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1272,NA,"Internet","Nonpartisan","None",0.00281318836861614,0.112527534744646,0.0928352161643327,0.00562637673723228,0.0675165208467874,0.0704072287057159,0.0584853614620721,0.239705761033158,0.0383177717884112
"231",43,37,NA,20,"politico-morning-consult-28162","Politico/Morning Consult",2017-10-05,2017-10-09,NA,"Registered Voters",1996,2,"Internet","Nonpartisan","None",0.00441440564760835,0.189819442847159,0.163333008961509,NA,0.088288112952167,0.104257115122093,0.119104532870854,NA,0.0599755179826151
"232",39,32,3,25,"yougov-economist-28141","YouGov/Economist",2017-10-01,2017-10-03,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1293,NA,"Internet","Nonpartisan","None",0.00285963251621122,0.111525668132238,0.091508240518759,0.00857889754863366,0.0714908129052805,0.0538050825212023,0.039178897317227,0.192109877215763,0.0321041142983553
"233",41,39,NA,20,"politico-morning-consult-28144","Politico/Morning Consult",2017-09-29,2017-10-01,NA,"Registered Voters",1992,2,"Internet","Nonpartisan","None",0.00440555914330452,0.180627924875485,0.171816806588876,NA,0.0881111828660905,0.0859862416495295,0.0995656620560544,NA,0.0599755179826151
"234",40,34,2,24,"yougov-economist-28119","YouGov/Economist",2017-09-24,2017-09-26,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1245,NA,"Internet","Nonpartisan","None",0.00275347446456533,0.110138978582613,0.0936181317952211,0.00550694892913065,0.0660833871495679,0.0704072287057159,0.0798605453072715,0.239705761033158,0.0383177717884112
"235",48,37,NA,15,"ppp-d--28129","PPP (D)",2017-09-22,2017-09-25,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",865,3.3,"IVR/Online","Pollster","Dem",0.00191305655570201,0.0918267146736967,0.0707830925609745,NA,0.0286958483355302,0.0504206549497192,0.119104532870854,NA,0.0585364240483771
"236",42,38,NA,20,"politico-morning-consult-28126","Politico/Morning Consult",2017-09-22,2017-09-24,NA,"Registered Voters",1987,2,"Internet","Nonpartisan","None",0.00439450101292474,0.184569042542839,0.16699103849114,NA,0.0878900202584949,0.0980073059255385,0.11386070705276,NA,0.0599755179826151
"237",49,43,2,5,"cnn-28124","CNN",2017-09-17,2017-09-20,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",939,3.9,"Live Phone","Nonpartisan","None",0.00207671688532276,0.101759127380815,0.0892988260688789,0.00415343377064553,0.0103835844266138,0.0354456008166975,0.0238755649723104,0.239705761033158,0.0079514649307849
"238",39,33,3,24,"yougov-economist-28096","YouGov/Economist",2017-09-17,2017-09-19,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1278,NA,"Internet","Nonpartisan","None",0.00282645812507188,0.110231866877803,0.093273118127372,0.00847937437521563,0.0678349950017251,0.0538050825212023,0.0584853614620721,0.192109877215763,0.0383177717884112
"239",43,37,NA,20,"politico-morning-consult-28097","Politico/Morning Consult",2017-09-14,2017-09-17,NA,"Registered Voters",1994,2,"Internet","Nonpartisan","None",0.00440998239545644,0.189629243004627,0.163169348631888,NA,0.0881996479091287,0.104257115122093,0.119104532870854,NA,0.0599755179826151
"240",40,31,3,26,"yougov-economist-28080","YouGov/Economist",2017-09-10,2017-09-12,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1309,NA,"Internet","Nonpartisan","None",0.00289501853342652,0.115800741337061,0.089745574536222,0.00868505560027955,0.0752704818690894,0.0704072287057159,0.0240075234828633,0.192109877215763,0.0262085318882915
"241",40,37,NA,23,"politico-morning-consult-28081","Politico/Morning Consult",2017-09-07,2017-09-11,NA,"Registered Voters",1976,2,"Internet","Nonpartisan","None",0.00437017312608923,0.174806925043569,0.161696405665301,NA,0.100513981900052,0.0704072287057159,0.119104532870854,NA,0.0445616593953615
"242",39,33,3,25,"yougov-economist-28064","YouGov/Economist",2017-09-03,2017-09-05,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1303,NA,"Internet","Nonpartisan","None",0.00288174877697078,0.11238820230186,0.0950977096400357,0.00864524633091234,0.0720437194242695,0.0538050825212023,0.0584853614620721,0.192109877215763,0.0321041142983553
"243",43,38,NA,19,"politico-morning-consult-28065","Politico/Morning Consult",2017-08-31,2017-09-03,NA,"Registered Voters",1993,2,"Internet","Nonpartisan","None",0.00440777076938048,0.189534143083361,0.167495289236458,NA,0.0837476446182291,0.104257115122093,0.11386070705276,NA,0.0628667970386777
"244",40,32,3,26,"yougov-economist-28046","YouGov/Economist",2017-08-27,2017-08-29,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1278,NA,"Internet","Nonpartisan","None",0.00282645812507188,0.113058325002875,0.0904466600023001,0.00847937437521563,0.0734879112518688,0.0704072287057159,0.039178897317227,0.192109877215763,0.0262085318882915
"245",40,36,NA,24,"politico-morning-consult-28050","Politico/Morning Consult",2017-08-24,2017-08-28,NA,"Registered Voters",1999,2,"Internet","Nonpartisan","None",0.00442104052583622,0.176841621033449,0.159157458930104,NA,0.106104972620069,0.0704072287057159,0.113965349638379,NA,0.0383177717884112
"246",39,33,3,25,"yougov-economist-28028","YouGov/Economist",2017-08-20,2017-08-22,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1316,NA,"Internet","Nonpartisan","None",0.00291049991595821,0.11350949672237,0.0960464972266209,0.00873149974787463,0.0727624978989552,0.0538050825212023,0.0584853614620721,0.192109877215763,0.0321041142983553
"247",49,35,NA,15,"ppp-d--28026","PPP (D)",2017-08-18,2017-08-21,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",887,3.3,"IVR/Online","Pollster","Dem",0.00196171232937305,0.0961239041392794,0.0686599315280567,NA,0.0294256849405957,0.0354456008166975,0.0997487558772493,NA,0.0585364240483771
"248",41,36,NA,22,"politico-morning-consult-28029","Politico/Morning Consult",2017-08-17,2017-08-19,NA,"Registered Voters",1987,2,"Internet","Nonpartisan","None",0.00439450101292474,0.180174541529914,0.158202036465291,NA,0.0966790222843444,0.0859862416495295,0.113965349638379,NA,0.0504944932066377
"249",46,40,NA,14,"gwu-battleground-28034","GWU/Battleground",2017-08-13,2017-08-17,"If the election for Congress were being held today, and you had to make a choice, would you be voting for the Republican candidate or the Democrat candidate, in your district?","Registered Voters",1000,3.1,"Live Phone","Nonpartisan","None",0.00221162607595609,0.10173479949398,0.0884650430382434,NA,0.0309627650633852,0.0829380972061917,0.079640764212556,NA,0.053886662754604
"250",41,33,3,24,"yougov-economist-28009","YouGov/Economist",2017-08-13,2017-08-15,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1282,NA,"Internet","Nonpartisan","None",0.0028353046293757,0.116247489804404,0.0935650527693982,0.00850591388812711,0.0680473111050169,0.0859862416495295,0.0584853614620721,0.192109877215763,0.0383177717884112
"251",40,38,NA,22,"politico-morning-consult-28008","Politico/Morning Consult",2017-08-10,2017-08-14,NA,"Registered Voters",1997,2,"Internet","Nonpartisan","None",0.0044166172736843,0.176664690947372,0.167831456400004,NA,0.0971655800210547,0.0704072287057159,0.11386070705276,NA,0.0504944932066377
"252",47,40,5,8,"marist-28007","Marist",2017-08-08,2017-08-12,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district?","Registered Voters",883,3.3,"Live Phone","Nonpartisan","None",0.00195286582506922,0.0917846937782535,0.078114633002769,0.00976432912534612,0.0156229266005538,0.0669379474328437,0.079640764212556,0.0415753310796389,0.0190092304712753
"253",39,34,4,24,"yougov-economist-27987","YouGov/Economist",2017-08-06,2017-08-08,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1303,NA,"Internet","Nonpartisan","None",0.00288174877697078,0.11238820230186,0.0979794584170065,0.0115269951078831,0.0691619706472987,0.0538050825212023,0.0798605453072715,0.107136003685952,0.0383177717884112
"254",51,42,3,4,"cnn-27992","CNN",2017-08-03,2017-08-06,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Registered Voters",921,3.7,"Live Phone","Nonpartisan","None",0.00203690761595556,0.103882288413733,0.0855501198701333,0.00611072284786667,0.00814763046382222,0.0142404385728495,0.0389993576926682,0.192109877215763,0.00564569996637618
"255",43,36,NA,22,"politico-morning-consult-27989","Politico/Morning Consult",2017-08-03,2017-08-06,NA,"Registered Voters",1992,2,"Internet","Nonpartisan","None",0.00440555914330452,0.189439043162095,0.158600129158963,NA,0.0969223011526995,0.104257115122093,0.113965349638379,NA,0.0504944932066377
"256",39,34,3,25,"yougov-economist-27970","YouGov/Economist",2017-07-31,2017-08-01,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1316,NA,"Internet","Nonpartisan","None",0.00291049991595821,0.11350949672237,0.0989569971425791,0.00873149974787463,0.0727624978989552,0.0538050825212023,0.0798605453072715,0.192109877215763,0.0321041142983553
"257",44,37,NA,19,"politico-morning-consult-27971","Politico/Morning Consult",2017-07-27,2017-07-29,NA,"Registered Voters",1972,2,"Internet","Nonpartisan","None",0.0043613266217854,0.191898371358558,0.16136908500606,NA,0.0828652058139226,0.103507238860747,0.119104532870854,NA,0.0628667970386777
"258",40,34,3,23,"yougov-economist-27951","YouGov/Economist",2017-07-23,2017-07-25,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1282,NA,"Internet","Nonpartisan","None",0.0028353046293757,0.113412185175028,0.0964003573987739,0.00850591388812711,0.0652120064756411,0.0704072287057159,0.0798605453072715,0.192109877215763,0.0445616593953615
"259",40,40,NA,20,"politico-morning-consult-27955","Politico/Morning Consult",2017-07-20,2017-07-24,NA,"Registered Voters",3981,2,"Internet","Nonpartisan","None",0.00880448340838118,0.352179336335247,0.352179336335247,NA,0.176089668167624,0.0704072287057159,0.079640764212556,NA,0.0599755179826151
"260",40,34,3,22,"yougov-economist-27931","YouGov/Economist",2017-07-15,2017-07-18,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1264,NA,"Internet","Nonpartisan","None",0.00279549536000849,0.11181981440034,0.0950468422402887,0.00838648608002548,0.0615008979201868,0.0704072287057159,0.0798605453072715,0.192109877215763,0.0504944932066377
"261",50,40,NA,10,"ppp-d--27925","PPP (D)",2017-07-14,2017-07-17,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",836,3.4,"IVR/Online","Pollster","Dem",0.00184891939949929,0.0924459699749644,0.0739567759799715,NA,0.0184891939949929,0.0232559438163395,0.079640764212556,NA,0.0298481373806127
"262",42,40,NA,19,"politico-morning-consult-27948","Politico/Morning Consult",2017-07-13,2017-07-15,NA,"Registered Voters",1994,2,"Internet","Nonpartisan","None",0.00440998239545644,0.18521926060917,0.176399295818257,NA,0.0837896655136723,0.0980073059255385,0.079640764212556,NA,0.0628667970386777
"263",39,32,3,25,"yougov-economist-27908","YouGov/Economist",2017-07-09,2017-07-11,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1274,NA,"Internet","Nonpartisan","None",0.00281761162076805,0.109886853209954,0.0901635718645777,0.00845283486230416,0.0704402905192013,0.0538050825212023,0.039178897317227,0.192109877215763,0.0321041142983553
"264",43,40,NA,17,"politico-morning-consult-27910","Politico/Morning Consult",2017-07-07,2017-07-09,NA,"Registered Voters",1983,2,"Internet","Nonpartisan","None",0.00438565450862092,0.188583143870699,0.175426180344837,NA,0.0745561266465556,0.104257115122093,0.079640764212556,NA,0.0638970270233131
"265",37,35,3,25,"yougov-economist-27893","YouGov/Economist",2017-07-03,2017-07-04,"If an election for U.S. Congress were being held today, who would you vote for in the district where you live?","Registered Voters",1310,NA,"Internet","Nonpartisan","None",0.00289723015950247,0.107197515901591,0.101403055582587,0.00869169047850742,0.0724307539875618,0.0255439883948959,0.0997487558772493,0.192109877215763,0.0321041142983553
"266",43,39,NA,18,"politico-morning-consult-27892","Politico/Morning Consult",2017-06-29,2017-06-30,NA,"Registered Voters",1989,2,"Internet","Nonpartisan","None",0.00439892426507666,0.189153743398296,0.17155804633799,NA,0.0791806367713798,0.104257115122093,0.0995656620560544,NA,0.0642081586985134
"267",47,41,4,8,"fox-27877","FOX",2017-06-25,2017-06-27,NA,"Registered Voters",1017,3,"Live Phone","Nonpartisan","None",0.00224922371924734,0.105713514804625,0.0922181724891409,0.00899689487698936,0.0179937897539787,0.0669379474328437,0.0582708529120112,0.107136003685952,0.0190092304712753
"268",41,35,3,22,"yougov-economist-27873","YouGov/Economist",2017-06-25,2017-06-27,NA,"Registered Voters",1279,NA,"Internet","Nonpartisan","None",0.00282866975114783,0.115975459797061,0.0990034412901742,0.0084860092534435,0.0622307345252523,0.0859862416495295,0.0997487558772493,0.192109877215763,0.0504944932066377
"269",48,38,6,8,"npr-pbs-newshour-marist-27872","NPR/PBS NewsHour/Marist",2017-06-21,2017-06-25,"If the 2018 election for Congress were held today, which party's candidate are you more likely to vote for in your district?","Registered Voters",NA,NA,"Live Phone","Nonpartisan","None",NA,NA,NA,NA,NA,0.0504206549497192,0.11386070705276,0.0112266585917709,0.0190092304712753
"270",42,40,NA,18,"politico-morning-consult-27874","Politico/Morning Consult",2017-06-22,2017-06-24,NA,"Registered Voters",1994,2,"Internet","Nonpartisan","None",0.00440998239545644,0.18521926060917,0.176399295818257,NA,0.0793796831182158,0.0980073059255385,0.079640764212556,NA,0.0642081586985134
"271",38,35,2,24,"yougov-economist-27851","YouGov/Economist",2017-06-18,2017-06-20,NA,"Registered Voters",1271,NA,"Internet","Nonpartisan","None",0.00281097674254019,0.106817116216527,0.0983841859889065,0.00562195348508037,0.0674634418209644,0.0383748880101504,0.0997487558772493,0.239705761033158,0.0383177717884112
"272",43,37,NA,19,"politico-morning-consult-27853","Politico/Morning Consult",2017-06-15,2017-06-19,NA,"Registered Voters",2051,2,"Internet","Nonpartisan","None",0.00453604508178593,0.195049938516795,0.167833668026079,NA,0.0861848565539327,0.104257115122093,0.119104532870854,NA,0.0628667970386777
"273",38,36,2,23,"yougov-economist-27828","YouGov/Economist",2017-06-11,2017-06-13,NA,"Registered Voters",1298,NA,"Internet","Nonpartisan","None",0.002870690646591,0.109086244570458,0.103344863277276,0.005741381293182,0.066025884871593,0.0383748880101504,0.113965349638379,0.239705761033158,0.0445616593953615
"274",42,39,NA,19,"politico-morning-consult-27845","Politico/Morning Consult",2017-06-08,2017-06-12,NA,"Registered Voters",1999,2,"Internet","Nonpartisan","None",0.00442104052583622,0.185683702085121,0.172420580507612,NA,0.0839997699908881,0.0980073059255385,0.0995656620560544,NA,0.0628667970386777
"275",50,40,NA,10,"ppp-d--27820","PPP (D)",2017-06-09,2017-06-11,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",811,3.4,"IVR/Online","Pollster","Dem",0.00179362874760039,0.0896814373800193,0.0717451499040154,NA,0.0179362874760039,0.0232559438163395,0.079640764212556,NA,0.0298481373806127
"276",41,37,2,19,"yougov-economist-27791","YouGov/Economist",2017-06-04,2017-06-06,NA,"Registered Voters",1275,NA,"Internet","Nonpartisan","None",0.00281982324684401,0.115612753120604,0.104333460133228,0.00563964649368802,0.0535766416900362,0.0859862416495295,0.119104532870854,0.239705761033158,0.0628667970386777
"277",42,39,NA,19,"politico-morning-consult-27789","Politico/Morning Consult",2017-06-01,2017-06-02,NA,"Registered Voters",1999,2,"Internet","Nonpartisan","None",0.00442104052583622,0.185683702085121,0.172420580507612,NA,0.0839997699908881,0.0980073059255385,0.0995656620560544,NA,0.0628667970386777
"278",39,33,4,24,"yougov-economist-27758","YouGov/Economist",2017-05-27,2017-05-30,NA,"Registered Voters",1266,NA,"Internet","Nonpartisan","None",0.00279991861216041,0.109196825874256,0.0923973142012934,0.0111996744486416,0.0671980466918497,0.0538050825212023,0.0584853614620721,0.107136003685952,0.0383177717884112
"279",43,39,NA,18,"politico-morning-consult-27757","Politico/Morning Consult",2017-05-25,2017-05-30,NA,"Registered Voters",1991,2,"Internet","Nonpartisan","None",0.00440334751722857,0.189343943240828,0.171730553171914,NA,0.0792602553101142,0.104257115122093,0.0995656620560544,NA,0.0642081586985134
"280",38,36,2,24,"yougov-economist-27725","YouGov/Economist",2017-05-20,2017-05-23,NA,"Registered Voters",1266,NA,"Internet","Nonpartisan","None",0.00279991861216041,0.106396907262095,0.100797070037775,0.00559983722432081,0.0671980466918497,0.0383748880101504,0.113965349638379,0.239705761033158,0.0383177717884112
"281",41,37,NA,22,"politico-morning-consult-27724","Politico/Morning Consult",2017-05-18,2017-05-22,NA,"Registered Voters",1938,2,"Internet","Nonpartisan","None",0.00428613133520289,0.175731384743319,0.158586859402507,NA,0.0942948893744637,0.0859862416495295,0.119104532870854,NA,0.0504944932066377
"282",40,33,3,24,"yougov-economist-27687","YouGov/Economist",2017-05-13,2017-05-16,NA,"Registered Voters",1293,NA,"Internet","Nonpartisan","None",0.00285963251621122,0.114385300648449,0.0943678730349702,0.00857889754863366,0.0686311803890693,0.0704072287057159,0.0584853614620721,0.192109877215763,0.0383177717884112
"283",42,35,NA,23,"politico-morning-consult-27686","Politico/Morning Consult",2017-05-12,2017-05-14,NA,"Registered Voters",2001,2,"Internet","Nonpartisan","None",0.00442546377798813,0.185869478675501,0.154891232229584,NA,0.101785666893727,0.0980073059255385,0.0997487558772493,NA,0.0445616593953615
"284",49,38,NA,13,"ppp-d--27680","PPP (D)",2017-05-12,2017-05-14,"Generally speaking if there was an election for Congress today, would you vote for the Democratic or Republican candidate from your district?","Likely Voters",692,3.7,"IVR/Online","Pollster","Dem",0.00153044524456161,0.074991816983519,0.0581569192933412,NA,0.019895788179301,0.0354456008166975,0.11386070705276,NA,0.0483345793050331
"285",42,37,NA,21,"politico-morning-consult-27660","Politico/Morning Consult",2017-05-09,2017-05-11,NA,"Registered Voters",1731,2,"Internet","Nonpartisan","None",0.00382832473747998,0.160789638974159,0.141648015286759,NA,0.0803948194870797,0.0980073059255385,0.119104532870854,NA,0.0557504317775894
"286",40,35,3,22,"yougov-economist-27650","YouGov/Economist",2017-05-06,2017-05-09,NA,"Registered Voters",1278,NA,"Internet","Nonpartisan","None",0.00282645812507188,0.113058325002875,0.0989260343775157,0.00847937437521563,0.0621820787515813,0.0704072287057159,0.0997487558772493,0.192109877215763,0.0504944932066377
"287",42,36,NA,22,"politico-morning-consult-27647","Politico/Morning Consult",2017-05-04,2017-05-06,NA,"Registered Voters",1996,2,"Internet","Nonpartisan","None",0.00441440564760835,0.185405037199551,0.158918603313901,NA,0.0971169242473836,0.0980073059255385,0.113965349638379,NA,0.0504944932066377
"288",38,35,3,24,"yougov-economist-27606","YouGov/Economist",2017-04-29,2017-05-02,NA,"Registered Voters",NA,NA,"Internet","Nonpartisan","None",NA,NA,NA,NA,NA,0.0383748880101504,0.0997487558772493,0.192109877215763,0.0383177717884112
"289",41,41,NA,18,"politico-morning-consult-27605","Politico/Morning Consult",2017-04-27,2017-04-30,NA,"Registered Voters",1998,2,"Internet","Nonpartisan","None",0.00441882889976026,0.181171984890171,0.181171984890171,NA,0.0795389201956847,0.0859862416495295,0.0582708529120112,NA,0.0642081586985134
"290",47,42,2,8,"fox-27558","FOX",2017-04-23,2017-04-25,NA,"Registered Voters",1009,3,"Live Phone","Nonpartisan","None",0.00223153071063969,0.104881943400065,0.093724289846867,0.00446306142127938,0.0178522456851175,0.0669379474328437,0.0389993576926682,0.239705761033158,0.0190092304712753
"291",39,34,3,24,"yougov-economist-27554","YouGov/Economist",2017-04-23,2017-04-25,NA,"Registered Voters",1289,NA,"Internet","Nonpartisan","None",0.00285078601190739,0.111180654464388,0.0969267244048514,0.00855235803572219,0.0684188642857775,0.0538050825212023,0.0798605453072715,0.192109877215763,0.0383177717884112
"292",50,41,6,3,"cnn-27582","CNN",2017-04-22,2017-04-25,"If the elections for Congress were being held today, which party's candidate would you vote for in your Congressional district?","Adults",1009,3,"Live Phone","Nonpartisan","None",0.00223153071063969,0.111576535531985,0.0914927591362273,0.0133891842638381,0.00669459213191907,0.0232559438163395,0.0582708529120112,0.0112266585917709,0.00390579995029861
"293",40,44,NA,16,"politico-morning-consult-27548","Politico/Morning Consult",2017-04-20,2017-04-24,NA,"Registered Voters",2032,2,"Internet","Nonpartisan","None",0.00449402418634277,0.179760967453711,0.197737064199082,NA,0.0719043869814843,0.0704072287057159,0.0133702640199214,NA,0.0619573226944106
"294",47,42,NA,11,"gravis-marketing-orlando-political-observer-27542","Gravis Marketing/Orlando Political Observer",2017-04-17,2017-04-20,"If the elections for Congress were held today, would you vote for a republican or a democrat?","Registered Voters",1665,2.4,"IVR/Online","Nonpartisan","None",0.00368235741646688,0.173070798573944,0.154659011491609,NA,0.0405059315811357,0.0669379474328437,0.0389993576926682,NA,0.0359729385887788
